user_id,isbn,rating
11676,0002005018,7.129228753505401
116866,0002005018,6.872879013812475
152827,0060973129,7.768896143167019
157969,0374157065,7.937518589493002
67958,0399135782,7.388907234344586
213191,0399135782,7.409193286337949
245827,0399135782,6.445822596022534
11676,0671870432,6.309273580149517
263256,1558746218,7.0666018254068605
226745,1881320189,6.620166119033945
7352,0440234743,6.798218950444177
12923,0440234743,6.987429758035617
13552,0440234743,7.577238246750837
21264,0440234743,6.29054707265094
31299,0440234743,8.56373279051746
64535,0440234743,4.797434977805013
70666,0440234743,6.980019916496131
75819,0440234743,7.953424922776639
79740,0440234743,5.644931018765774
85534,0440234743,7.513544921655014
100393,0440234743,4.674048453481953
108143,0440234743,7.096058238665844
116127,0440234743,6.769604958676286
122251,0440234743,6.987429758035617
128463,0440234743,7.300058213713548
131703,0440234743,7.197630158877475
132144,0440234743,6.9884799170888705
134863,0440234743,6.7415267286348195
136707,0440234743,7.197630158877475
143939,0440234743,7.025182531893972
144062,0440234743,7.837043316302091
150400,0440234743,6.987429758035617
154730,0440234743,6.070085111191884
165884,0440234743,5.440221900662019
187533,0440234743,7.472228807171796
187944,0440234743,7.074798652833867
217516,0440234743,5.496174534205755
227392,0440234743,6.29054707265094
240567,0440234743,7.084950135765816
245616,0440234743,5.416380296323459
250101,0440234743,8.39576288091419
258884,0440234743,7.0111521606777565
259223,0440234743,6.883573935746264
273979,0440234743,6.545081672618021
6242,0452264464,4.985711422907807
8570,0452264464,7.3301250644278415
11104,0452264464,7.585437161728301
11676,0452264464,7.149943206308705
36197,0452264464,7.380230899649826
36907,0452264464,8.350603823624887
80837,0452264464,7.201770385323937
102359,0452264464,8.51051632183935
144803,0452264464,7.375960261610566
165319,0452264464,6.140945631182969
174633,0452264464,8.36236137687558
221232,0452264464,7.957637477000308
252627,0452264464,8.36543824636269
271135,0452264464,6.943778686310628
271144,0452264464,6.143707365084818
11676,0609804618,7.495385747765029
79089,0609804618,7.1624843557481785
271622,0609804618,8.059379320069791
141518,1841721522,7.6310607919737405
157118,1841721522,7.8210198545246294
14,0689821166,5.751600814711117
4784,0971880107,3.5234576638211754
8453,0971880107,3.736389101341407
11554,0971880107,2.3634838955557456
12264,0971880107,3.3248264607581577
13088,0971880107,4.216546777387736
13221,0971880107,4.404707320214461
14049,0971880107,3.673871487696938
14461,0971880107,3.1568730234183118
20147,0971880107,3.8018163079806966
21404,0971880107,3.3234219538442886
24664,0971880107,3.3945606870838274
28091,0971880107,2.8926225629539024
28735,0971880107,3.1621523483908165
