user_id,isbn,rating
11676,0002005018,8.015130996704102
116866,0002005018,6.993239879608154
152827,0060973129,8.543845176696777
157969,0374157065,8.925689697265625
67958,0399135782,8.933605194091797
213191,0399135782,10.947893142700195
245827,0399135782,8.458110809326172
11676,0671870432,5.776711463928223
263256,1558746218,5.66585636138916
226745,1881320189,9.137602806091309
7352,0440234743,5.366197109222412
12923,0440234743,4.964845180511475
13552,0440234743,9.762994766235352
21264,0440234743,5.703484535217285
31299,0440234743,8.044195175170898
64535,0440234743,6.059063911437988
70666,0440234743,5.48193359375
75819,0440234743,8.156310081481934
79740,0440234743,5.794646263122559
85534,0440234743,7.8419575691223145
100393,0440234743,1.3428921699523926
108143,0440234743,3.889124870300293
116127,0440234743,4.979288101196289
122251,0440234743,1.2557945251464844
128463,0440234743,4.988570690155029
131703,0440234743,4.987611293792725
132144,0440234743,5.016084671020508
134863,0440234743,6.995912551879883
136707,0440234743,4.968554496765137
143939,0440234743,6.276579856872559
144062,0440234743,7.026812553405762
150400,0440234743,4.91956090927124
154730,0440234743,0.0564119815826416
165884,0440234743,6.593805313110352
187533,0440234743,7.483146667480469
187944,0440234743,4.969463348388672
217516,0440234743,7.38020133972168
227392,0440234743,4.310450077056885
240567,0440234743,6.74587345123291
245616,0440234743,3.8948287963867188
250101,0440234743,7.863417148590088
258884,0440234743,4.9495744705200195
259223,0440234743,8.830954551696777
273979,0440234743,6.540581226348877
6242,0452264464,1.527144432067871
8570,0452264464,6.0484771728515625
11104,0452264464,8.084627151489258
11676,0452264464,10.174562454223633
36197,0452264464,5.327845096588135
36907,0452264464,9.594167709350586
80837,0452264464,3.3423714637756348
102359,0452264464,10.64596176147461
144803,0452264464,5.196836471557617
165319,0452264464,2.7306885719299316
174633,0452264464,8.632972717285156
221232,0452264464,9.581300735473633
252627,0452264464,10.312112808227539
271135,0452264464,6.292217254638672
271144,0452264464,6.8742523193359375
11676,0609804618,9.555709838867188
79089,0609804618,10.10995101928711
271622,0609804618,7.797834396362305
141518,1841721522,6.515610694885254
157118,1841721522,9.342695236206055
14,0689821166,1.6967178583145142
4784,0971880107,5.931419372558594
8453,0971880107,1.7771668434143066
11554,0971880107,2.796700954437256
12264,0971880107,1.763077735900879
13088,0971880107,1.7710061073303223
13221,0971880107,4.497067928314209
14049,0971880107,3.6207427978515625
14461,0971880107,6.9641523361206055
20147,0971880107,-0.33740127086639404
21404,0971880107,3.706310272216797
24664,0971880107,1.77803635597229
28091,0971880107,7.128664970397949
28735,0971880107,2.427940845489502
32329,0971880107,5.446894645690918
33535,0971880107,1.731123685836792
37538,0971880107,3.2394256591796875
40841,0971880107,1.856095314025879
41596,0971880107,2.7097907066345215
45666,0971880107,1.7473320960998535
46398,0971880107,4.117582321166992
49954,0971880107,1.7061786651611328
51803,0971880107,-1.6618545055389404
55894,0971880107,1.7419421672821045
59994,0971880107,4.191098690032959
60633,0971880107,1.7443523406982422
61028,0971880107,6.657201766967773
64819,0971880107,1.7632675170898438
65145,0971880107,1.4523673057556152
65370,0971880107,1.8876985311508179
67636,0971880107,1.8486595153808594
67704,0971880107,1.7200403213500977
69378,0971880107,0.8178023099899292
70153,0971880107,0.8822671175003052
71162,0971880107,4.609177112579346
71464,0971880107,1.750192642211914
72030,0971880107,1.7265753746032715
74910,0971880107,3.7726664543151855
79738,0971880107,1.7082029581069946
83469,0971880107,1.7878069877624512
84682,0971880107,2.6517035961151123
89867,0971880107,2.233470916748047
91254,0971880107,1.7620997428894043
92727,0971880107,-0.552943229675293
98655,0971880107,0.6998178362846375
104268,0971880107,9.015859603881836
111433,0971880107,4.663041591644287
114434,0971880107,1.7841546535491943
121070,0971880107,4.2908477783203125
127619,0971880107,1.699026346206665
128447,0971880107,5.28372859954834
130915,0971880107,6.8083600997924805
133645,0971880107,1.7580668926239014
136139,0971880107,2.6035807132720947
136237,0971880107,8.92032241821289
141842,0971880107,3.644404411315918
142600,0971880107,-0.66597580909729
144133,0971880107,2.305940628051758
148191,0971880107,-0.03382641077041626
150657,0971880107,4.882798194885254
157783,0971880107,1.7812690734863281
159720,0971880107,8.299613952636719
160241,0971880107,1.7882719039916992
161726,0971880107,1.7518174648284912
171506,0971880107,5.667937278747559
172406,0971880107,7.153801918029785
173190,0971880107,6.436181545257568
173315,0971880107,3.824014902114868
174657,0971880107,4.417828559875488
175254,0971880107,4.242940902709961
178072,0971880107,4.092996597290039
179791,0971880107,3.727452278137207
180149,0971880107,1.652207374572754
180447,0971880107,1.7200360298156738
180795,0971880107,1.8167839050292969
181316,0971880107,3.7820663452148438
190885,0971880107,1.8395624160766602
191214,0971880107,2.853058338165283
197550,0971880107,5.294302463531494
198045,0971880107,4.50883674621582
201521,0971880107,6.481171131134033
204652,0971880107,-0.7336563467979431
208478,0971880107,1.782945156097412
209486,0971880107,2.806384563446045
210695,0971880107,-0.1387462615966797
216262,0971880107,1.8476309776306152
216397,0971880107,4.635550022125244
219132,0971880107,2.9134576320648193
219949,0971880107,1.8533310890197754
225832,0971880107,1.8351073265075684
230436,0971880107,1.7877099514007568
233451,0971880107,5.191129207611084
233857,0971880107,2.4996964931488037
233871,0971880107,2.6611807346343994
234784,0971880107,1.7533788681030273
234925,0971880107,4.2700676918029785
235506,0971880107,0.31056439876556396
235698,0971880107,1.7490313053131104
237283,0971880107,1.7837975025177002
239847,0971880107,0.20324361324310303
240541,0971880107,10.955142974853516
242639,0971880107,3.8977560997009277
245829,0971880107,3.0409388542175293
246344,0971880107,1.8462591171264648
248566,0971880107,1.8781001567840576
249827,0971880107,4.1221113204956055
254589,0971880107,1.7083255052566528
258675,0971880107,1.7829971313476562
260897,0971880107,3.2874464988708496
261015,0971880107,2.176100254058838
263078,0971880107,3.637418031692505
263979,0971880107,1.7967700958251953
264415,0971880107,1.702423095703125
267881,0971880107,1.784959077835083
269607,0971880107,4.215559959411621
269852,0971880107,6.370185375213623
271364,0971880107,3.3494033813476562
22463,0345402871,7.775659561157227
28731,0345402871,7.203788757324219
35945,0345402871,5.4189910888671875
37511,0345402871,10.2440767288208
41084,0345402871,6.894237518310547
55892,0345402871,7.903738021850586
67244,0345402871,5.2700676918029785
86680,0345402871,3.8041863441467285
107244,0345402871,10.822305679321289
170154,0345402871,5.165642261505127
204591,0345402871,9.110958099365234
234162,0345402871,5.341306686401367
234672,0345402871,8.270120620727539
236235,0345402871,8.800594329833984
267377,0345402871,5.2676849365234375
275195,0345402871,8.474408149719238
1848,0345417623,5.924654960632324
10470,0345417623,7.305840969085693
16551,0345417623,9.314205169677734
19085,0345417623,8.53799819946289
30594,0345417623,8.528934478759766
32188,0345417623,4.709288597106934
58351,0345417623,8.344182014465332
61935,0345417623,7.932834148406982
67236,0345417623,10.01224136352539
80538,0345417623,6.733344554901123
103176,0345417623,5.127256393432617
105925,0345417623,9.43383502960205
106007,0345417623,10.10728931427002
110700,0345417623,6.941465377807617
115435,0345417623,10.140583992004395
119205,0345417623,5.131128787994385
132392,0345417623,6.471565246582031
133462,0345417623,5.9012770652771
135149,0345417623,6.438901901245117
152015,0345417623,5.052674293518066
161385,0345417623,8.219871520996094
165253,0345417623,6.8131632804870605
179843,0345417623,8.475772857666016
185006,0345417623,8.318319320678711
191049,0345417623,8.615002632141113
192479,0345417623,6.75181770324707
197272,0345417623,5.0936503410339355
210035,0345417623,6.4025373458862305
225989,0345417623,10.118114471435547
227305,0345417623,5.082423686981201
231518,0345417623,7.761279582977295
234879,0345417623,4.500034332275391
235498,0345417623,6.904924392700195
240660,0345417623,5.089654445648193
248468,0345417623,8.230947494506836
249058,0345417623,8.41683292388916
254303,0345417623,3.1572160720825195
266678,0345417623,7.888832092285156
266819,0345417623,5.205008506774902
22255,0312978383,5.312959671020508
31040,0312978383,8.727599143981934
61901,0312978383,9.778395652770996
135317,0312978383,5.532196521759033
135965,0312978383,9.796289443969727
147978,0312978383,8.053842544555664
17,0425099148,5.023313999176025
180975,0553264990,12.433281898498535
25981,0553278398,8.698896408081055
37168,0553278398,9.911116600036621
234672,0553278398,6.895845413208008
98930,0684823802,8.443303108215332
17,0891075275,4.54226541519165
141493,0891075275,9.6478271484375
162639,0891075275,9.618221282958984
175815,0891075275,5.9205217361450195
136255,0891076182,5.140027046203613
151373,0891076182,5.5767011642456055
161903,0891076182,9.127044677734375
119027,0375759778,4.297452449798584
235867,0375759778,7.263890266418457
101606,0425163091,8.486846923828125
122519,0375406328,5.673063278198242
237856,0375406328,7.885782241821289
2766,0446310786,6.762217044830322
8253,0446310786,8.631532669067383
13850,0446310786,11.153522491455078
17950,0446310786,8.969001770019531
45340,0446310786,8.274625778198242
46443,0446310786,8.272078514099121
49204,0446310786,9.352328300476074
55187,0446310786,8.753291130065918
57398,0446310786,10.779614448547363
59038,0446310786,9.728546142578125
63545,0446310786,8.561180114746094
72886,0446310786,6.6967363357543945
89874,0446310786,8.520453453063965
98440,0446310786,11.03602409362793
98468,0446310786,9.143641471862793
101126,0446310786,3.732466459274292
104657,0446310786,8.851146697998047
117577,0446310786,7.393536567687988
129641,0446310786,8.742134094238281
137746,0446310786,8.8537015914917
138543,0446310786,7.825329780578613
157851,0446310786,6.728021144866943
160509,0446310786,9.681334495544434
168047,0446310786,11.885794639587402
178953,0446310786,8.987500190734863
181176,0446310786,8.903510093688965
184299,0446310786,7.349307060241699
192353,0446310786,6.720160961151123
204494,0446310786,6.750360012054443
204762,0446310786,7.206796646118164
209160,0446310786,6.7499237060546875
209516,0446310786,9.417737007141113
209724,0446310786,8.119029998779297
209789,0446310786,6.698328495025635
226847,0446310786,9.19404125213623
234205,0446310786,9.263537406921387
235030,0446310786,8.324252128601074
236058,0446310786,8.50821590423584
240567,0446310786,8.189531326293945
246759,0446310786,7.458229064941406
251422,0446310786,10.941413879394531
251844,0446310786,10.047802925109863
261611,0446310786,7.64539909362793
2766,0449005615,6.495400905609131
11676,0449005615,11.098352432250977
25981,0449005615,5.486598491668701
28945,0449005615,6.843287467956543
65791,0449005615,5.837543487548828
88738,0449005615,9.987568855285645
94542,0449005615,6.861683368682861
95173,0449005615,7.475015640258789
124175,0449005615,7.380990982055664
125222,0449005615,6.809756278991699
126604,0449005615,7.506752967834473
127359,0449005615,6.269754886627197
132686,0449005615,6.828954696655273
135149,0449005615,9.420393943786621
148263,0449005615,8.10696029663086
174807,0449005615,6.80485725402832
180314,0449005615,6.8691725730896
204783,0449005615,8.77418041229248
206107,0449005615,2.640387535095215
208510,0449005615,9.98488998413086
214223,0449005615,6.802667617797852
240710,0449005615,8.056337356567383
269280,0449005615,6.813108444213867
277722,0449005615,7.355423450469971
20462,0060168013,6.957063674926758
36554,0060168013,10.474119186401367
149667,0060168013,5.565319061279297
223096,0060168013,6.022078037261963
258147,0060168013,10.22282600402832
105904,0061099686,10.138235092163086
142579,0061099686,5.345272541046143
47316,0553582909,5.285805702209473
204524,0553582909,4.014067649841309
22045,0671888587,8.650457382202148
25981,0671888587,-0.07853901386260986
39440,0671888587,13.47988510131836
59269,0671888587,8.448058128356934
168702,0671888587,4.1915507316589355
173481,0671888587,1.9610968828201294
264031,0671888587,7.650463104248047
264082,0671888587,1.991748332977295
39662,0553582747,8.122812271118164
49377,0553582747,5.84981632232666
90657,0553582747,9.758609771728516
106849,0553582747,9.076704025268555
108405,0553582747,7.647942066192627
110973,0553582747,7.55264139175415
128732,0553582747,7.087560176849365
165267,0553582747,8.495990753173828
170997,0553582747,8.007437705993652
171968,0553582747,5.869226455688477
218836,0553582747,9.034728050231934
232736,0553582747,8.09913158416748
241666,0553582747,6.812521934509277
248594,0553582747,5.645414352416992
8870,0425182908,1.7034327983856201
16010,0425182908,5.772589683532715
19570,0425182908,6.600969314575195
30035,0425182908,3.4005279541015625
45315,0425182908,9.586159706115723
82842,0425182908,6.658013343811035
83287,0425182908,0.9880611896514893
88278,0425182908,1.9488012790679932
108405,0425182908,7.028946399688721
128742,0425182908,3.3582582473754883
195386,0425182908,8.138191223144531
201568,0425182908,7.406817436218262
244484,0425182908,2.516232490539551
256407,0425182908,3.8365120887756348
18979,042518630X,5.855804920196533
23624,042518630X,7.596479415893555
42256,042518630X,4.463591575622559
72238,042518630X,7.802829742431641
98391,042518630X,6.893927097320557
153662,042518630X,6.761417388916016
227520,042518630X,8.140718460083008
91103,0440223571,3.275599718093872
94385,0440223571,8.5327787399292
101422,0440223571,8.888655662536621
240144,0440223571,9.985054016113281
35859,0842342702,5.732612133026123
67627,0842342702,7.472306251525879
68984,0842342702,1.1416330337524414
108306,0842342702,1.936288595199585
135855,0842342702,10.024663925170898
246230,0842342702,5.6707444190979
251003,0842342702,11.453450202941895
251501,0842342702,4.317151069641113
260974,0842342702,4.32257604598999
51,0440225701,5.063929080963135
6866,0440225701,5.710331439971924
32036,0440225701,3.153996706008911
32524,0440225701,5.058665752410889
36286,0440225701,8.521557807922363
43619,0440225701,4.775196075439453
56307,0440225701,6.514233589172363
84882,0440225701,6.243411064147949
119631,0440225701,8.555047035217285
130658,0440225701,-0.31189972162246704
134247,0440225701,7.199113845825195
137589,0440225701,7.0040483474731445
159506,0440225701,6.268507957458496
174726,0440225701,6.15610408782959
207440,0440225701,6.326766014099121
209373,0440225701,8.377715110778809
224427,0440225701,5.025834560394287
227705,0440225701,7.473583221435547
229011,0440225701,5.897948741912842
231251,0440225701,9.183427810668945
232316,0440225701,5.013534069061279
232945,0440225701,9.387088775634766
233526,0440225701,5.84857177734375
236172,0440225701,9.160277366638184
269614,0440225701,7.077296733856201
277922,0440225701,9.490510940551758
278333,0440225701,5.047831058502197
53,0060914068,10.139778137207031
53,0245542957,7.3719940185546875
209229,0380715899,11.080160140991211
58151,0671623249,9.531257629394531
75852,0671623249,10.387191772460938
114655,0671623249,4.073850631713867
255092,0671623249,10.799226760864258
259793,0671623249,5.766323566436768
58252,0679810307,8.793336868286133
75908,0679865691,8.038936614990234
245988,0345260317,2.424173355102539
11718,042511774X,7.9554643630981445
111979,042511774X,4.093109130859375
114544,042511774X,7.947359085083008
152186,042511774X,10.075607299804688
152990,042511774X,7.644408702850342
180915,042511774X,-0.4243326783180237
186848,042511774X,5.31168270111084
223154,042511774X,6.369566917419434
241652,042511774X,5.0371785163879395
1650,0804106304,5.958567142486572
1773,0804106304,5.9560723304748535
3026,0804106304,5.934547424316406
7958,0804106304,8.497432708740234
11657,0804106304,3.4481000900268555
25966,0804106304,6.255961894989014
28204,0804106304,7.904042720794678
30806,0804106304,5.842400074005127
36677,0804106304,7.808413505554199
36907,0804106304,9.374194145202637
45557,0804106304,9.057082176208496
49980,0804106304,7.832913875579834
